"No.","Time","Source","Destination","Protocol","Length","Info"
"3179","4.797910","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3180","4.797910","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3181","4.797910","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3182","4.799135","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3183","4.799135","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3184","4.799135","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3185","4.799425","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3186","4.801258","192.168.2.212","184.150.37.140","UDP","76","59814  >  443 Len=34"
"3187","4.801549","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3188","4.801549","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3189","4.801549","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3190","4.802200","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3191","4.802200","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3192","4.802200","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3193","4.803444","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3194","4.803444","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3195","4.803714","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3196","4.804971","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3197","4.804971","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3198","4.804971","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3199","4.805274","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3200","4.807615","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3201","4.807615","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3202","4.807615","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3203","4.807948","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3204","4.808288","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3205","4.808288","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3206","4.808288","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3207","4.809293","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3208","4.809293","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3209","4.809501","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3210","4.814141","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3211","4.814141","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3212","4.814141","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3213","4.814141","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3214","4.814141","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3215","4.814141","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3216","4.814141","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3217","4.814141","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3218","4.814141","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3219","4.822853","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3220","4.824178","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3221","4.824178","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3222","4.824178","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3223","4.824178","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3224","4.824178","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3225","4.824178","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3226","4.824178","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3227","4.824178","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3228","4.824178","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3229","4.824178","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3230","4.824466","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3231","4.834200","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3232","4.834200","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3233","4.834200","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3234","4.834200","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3235","4.834200","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3236","4.834200","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3237","4.834200","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3238","4.834200","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3239","4.834200","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3240","4.834200","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3241","4.834298","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3242","4.834500","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3243","4.834855","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3244","4.834855","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3245","4.834855","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3246","4.834855","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3247","4.834855","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3248","4.834855","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3249","4.843859","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3250","4.843859","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3251","4.843859","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3252","4.843859","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3253","4.843859","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3254","4.843859","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3255","4.843859","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3256","4.843859","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3257","4.843859","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3258","4.843859","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3259","4.844665","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3260","4.854395","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3261","4.854395","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3262","4.854395","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3263","4.854395","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3264","4.854395","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3265","4.854395","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3266","4.854395","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3267","4.854395","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3268","4.854395","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3269","4.854395","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3270","4.854466","192.168.2.212","184.150.37.140","UDP","76","59814  >  443 Len=34"
"3271","4.854673","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3272","4.861702","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3273","4.861702","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3274","4.861702","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3275","4.861702","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3276","4.861702","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3277","4.861702","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3278","4.861702","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3279","4.861702","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3280","4.861702","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3281","4.861702","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3282","4.862234","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3283","4.862979","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3284","4.862979","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3285","4.862979","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3286","4.862979","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3287","4.862979","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3288","4.862979","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3289","4.862979","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3290","4.862979","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3291","4.862979","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3292","4.862979","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3293","4.863175","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3294","4.863175","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3295","4.863175","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3296","4.863175","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3297","4.863175","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3298","4.863416","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3299","4.867626","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3300","4.867626","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3301","4.867626","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3302","4.867626","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3303","4.867626","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3304","4.867626","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3305","4.867626","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3306","4.867626","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3307","4.867626","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3308","4.867626","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3309","4.867812","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3310","4.867812","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3311","4.867812","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3312","4.867812","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3313","4.867812","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3314","4.867812","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3315","4.867812","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3316","4.867812","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3317","4.867812","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3318","4.867812","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3319","4.867942","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3320","4.868077","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3321","4.869404","192.168.2.212","184.150.37.140","UDP","81","59814  >  443 Len=39"
"3322","4.874783","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3323","4.874783","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3324","4.874783","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3325","4.874783","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3326","4.874783","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3327","4.874783","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3328","4.874783","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3329","4.874783","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3330","4.874783","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3331","4.874783","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3332","4.875044","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3333","4.875044","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3334","4.875044","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3335","4.875044","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3336","4.875044","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3337","4.875044","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3338","4.875044","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3339","4.875044","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3340","4.875044","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3341","4.875044","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3342","4.875421","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3343","4.875715","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3344","4.880186","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3345","4.880186","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3346","4.880186","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3347","4.880186","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3348","4.880186","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3349","4.880186","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3350","4.880186","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3351","4.880186","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3352","4.880186","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3353","4.880186","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3354","4.880653","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3355","4.883048","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3356","4.883048","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3357","4.883048","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3358","4.883048","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3359","4.883048","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3360","4.883048","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3361","4.883048","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3362","4.883048","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3363","4.883048","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3364","4.883991","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3365","4.883991","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3366","4.883991","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3367","4.884191","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3368","4.885488","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3369","4.885488","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3370","4.885488","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3371","4.885716","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3372","4.886940","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3373","4.886940","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3374","4.886940","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3375","4.887142","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3376","4.888408","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3377","4.888408","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3378","4.888628","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3379","4.889981","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3380","4.889981","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3381","4.889981","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3382","4.890187","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3383","4.891663","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3384","4.891663","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3385","4.891663","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3386","4.891934","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3387","4.892769","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3388","4.892769","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3389","4.893137","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3390","4.893628","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3391","4.895340","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3392","4.895340","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3393","4.895643","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3394","4.895736","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3395","4.895736","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3396","4.895736","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3397","4.897194","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3398","4.897194","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3399","4.897194","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3400","4.897469","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3401","4.899090","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3402","4.899090","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3403","4.899090","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3404","4.899352","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3405","4.909138","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3406","4.909138","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3407","4.909138","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3408","4.909138","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3409","4.909138","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3410","4.909138","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3411","4.909138","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3412","4.909138","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3413","4.909138","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3414","4.909138","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3415","4.909265","192.168.2.212","184.150.37.140","UDP","76","59814  >  443 Len=34"
"3416","4.909403","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3417","4.909403","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3418","4.909403","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3419","4.909403","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3420","4.909403","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3421","4.909403","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3422","4.909403","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3423","4.909403","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3424","4.909403","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3425","4.909596","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3426","4.911410","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3427","4.911410","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3428","4.911410","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3429","4.911786","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3430","4.912323","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3431","4.912323","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3432","4.912323","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3433","4.912996","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3434","4.913296","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3435","4.913296","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3436","4.913363","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3437","4.914789","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3438","4.914789","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3439","4.915043","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3440","4.916257","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3441","4.916257","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3442","4.916257","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3443","4.916478","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3444","4.917727","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3445","4.917727","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3446","4.917727","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3447","4.917972","192.168.2.212","184.150.37.140","UDP","80","59814  >  443 Len=38"
"3448","4.919157","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3449","4.919157","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3450","4.919222","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3451","4.919410","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3452","4.920693","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3453","4.920693","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3454","4.920693","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3455","4.920945","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3456","4.922111","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3457","4.922111","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3458","4.922305","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3459","4.923587","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3460","4.923587","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3461","4.923587","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3462","4.923760","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3463","4.925044","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3464","4.925044","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3465","4.925044","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3466","4.925276","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3467","4.926514","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3468","4.926514","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3469","4.926514","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3470","4.926751","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3471","4.927960","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3472","4.927960","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3473","4.928268","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3474","4.937025","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3475","4.937025","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3476","4.937025","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3477","4.937025","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3478","4.937025","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3479","4.937025","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3480","4.937025","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3481","4.937025","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3482","4.937025","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3483","4.937025","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
