"No.","Time","Source","Destination","Protocol","Length","Info"
"2235","2.625514","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2236","2.625719","192.168.2.20","184.150.37.140","UDP","77","59673  >  443 Len=35"
"2237","2.626928","172.217.13.202","192.168.2.20","UDP","1292","443  >  61599 Len=1250"
"2238","2.627062","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2239","2.627062","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2240","2.627147","192.168.2.20","172.217.13.202","UDP","78","61599  >  443 Len=36"
"2241","2.627267","192.168.2.20","184.150.37.140","UDP","83","59673  >  443 Len=41"
"2242","2.631757","192.168.2.20","184.150.37.140","UDP","78","59673  >  443 Len=36"
"2243","2.632818","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2244","2.632818","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2245","2.632818","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2246","2.632818","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2247","2.632818","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2248","2.632818","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2249","2.632818","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2250","2.632818","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2251","2.632818","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2252","2.632970","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2253","2.633020","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2254","2.633125","192.168.2.20","184.150.37.140","UDP","77","59673  >  443 Len=35"
"2255","2.634445","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2256","2.634445","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2257","2.634445","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2258","2.634646","192.168.2.20","184.150.37.140","UDP","77","59673  >  443 Len=35"
"2259","2.638440","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2260","2.638440","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2261","2.638440","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2262","2.638440","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2263","2.638440","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2264","2.638440","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2265","2.638684","192.168.2.20","184.150.37.140","UDP","77","59673  >  443 Len=35"
"2266","2.638754","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2267","2.638754","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2268","2.638754","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2269","2.640316","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2270","2.640383","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2271","2.640490","192.168.2.20","184.150.37.140","UDP","77","59673  >  443 Len=35"
"2272","2.641830","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2273","2.641830","172.217.13.202","192.168.2.20","UDP","970","443  >  61599 Len=928"
"2274","2.641830","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2275","2.641830","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2276","2.641999","192.168.2.20","184.150.37.140","UDP","77","59673  >  443 Len=35"
"2277","2.642115","192.168.2.20","172.217.13.202","UDP","78","61599  >  443 Len=36"
"2278","2.643227","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2279","2.643227","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2280","2.643397","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"2281","2.644935","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2282","2.644935","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2283","2.644935","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2284","2.645160","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"2285","2.646184","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2286","2.646292","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2287","2.646292","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2288","2.646374","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"2289","2.649585","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2290","2.649585","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2291","2.649585","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2292","2.649585","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2293","2.649585","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2294","2.649936","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"2295","2.651118","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2296","2.651118","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2297","2.651118","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2298","2.651340","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"2299","2.652053","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2300","2.652053","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2301","2.652140","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2302","2.653575","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2303","2.653575","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2304","2.653575","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2305","2.653783","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"2306","2.655065","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2307","2.655170","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2308","2.655170","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2309","2.655270","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"2310","2.656535","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2311","2.656535","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2312","2.656771","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"2313","2.658027","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2314","2.658027","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2315","2.658027","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2316","2.658261","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"2317","2.659462","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2318","2.659462","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2319","2.659534","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2320","2.659635","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"2321","2.661249","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2322","2.661249","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2323","2.661249","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2324","2.661490","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"2325","2.662393","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2326","2.662393","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2327","2.662486","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2328","2.662862","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"2329","2.664041","192.168.2.20","184.150.37.140","UDP","76","59673  >  443 Len=34"
"2330","2.664705","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2331","2.664705","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2332","2.664705","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2333","2.665572","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2334","2.665572","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2335","2.665943","192.168.2.20","184.150.37.140","UDP","80","59673  >  443 Len=38"
"2336","2.666965","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2337","2.666965","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2338","2.667067","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2339","2.672051","192.168.2.20","184.150.37.140","UDP","76","59673  >  443 Len=34"
"2340","2.676260","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2341","2.676260","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2342","2.676260","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2343","2.676260","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2344","2.676260","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2345","2.676260","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2346","2.676260","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2347","2.676260","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2348","2.676260","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2349","2.676260","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2350","2.676260","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2351","2.676260","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2352","2.676260","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2353","2.676260","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2354","2.676260","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2355","2.676260","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2356","2.676260","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2357","2.676834","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"2358","2.677737","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2359","2.677737","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2360","2.677737","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2361","2.678000","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"2362","2.678709","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2363","2.678709","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2364","2.680107","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2365","2.680237","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2366","2.680237","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2367","2.680331","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"2368","2.681707","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2369","2.681707","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2370","2.681707","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2371","2.681925","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"2372","2.686166","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2373","2.686166","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2374","2.686166","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2375","2.686166","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2376","2.686166","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2377","2.686166","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2378","2.686166","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2379","2.686323","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2380","2.686323","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2381","2.686462","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"2382","2.687027","20.141.10.208","192.168.2.20","TCP","60","443  >  59879 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2383","2.693454","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2384","2.693454","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2385","2.693454","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2386","2.693454","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2387","2.693454","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2388","2.693454","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2389","2.693454","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2390","2.693454","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2391","2.693454","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2392","2.693454","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2393","2.693454","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2394","2.693454","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2395","2.693454","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2396","2.693724","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"2397","2.693855","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"2398","2.694938","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2399","2.694938","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2400","2.694938","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2401","2.695130","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"2402","2.696490","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2403","2.696577","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2404","2.696577","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2405","2.696692","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"2406","2.697925","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2407","2.697925","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2408","2.698208","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"2409","2.698917","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2410","2.698917","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2411","2.698917","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2412","2.699318","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2413","2.699494","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"2414","2.700825","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2415","2.700825","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2416","2.702345","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2417","2.702442","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2418","2.702442","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2419","2.702536","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"2420","2.710352","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2421","2.710352","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2422","2.710352","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2423","2.710352","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2424","2.710352","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2425","2.710352","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2426","2.710352","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2427","2.710352","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2428","2.710352","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2429","2.710352","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2430","2.710352","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2431","2.710352","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2432","2.710352","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2433","2.710352","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2434","2.710934","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"2435","2.711282","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"2436","2.725757","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2437","2.725757","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2438","2.725757","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2439","2.725757","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2440","2.725757","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2441","2.725757","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2442","2.725757","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2443","2.725757","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2444","2.725757","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2445","2.725757","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2446","2.725757","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2447","2.725757","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2448","2.725757","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2449","2.725757","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2450","2.725757","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2451","2.725757","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2452","2.725757","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2453","2.725757","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2454","2.725757","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2455","2.725757","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2456","2.725757","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2457","2.725757","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2458","2.725757","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2459","2.725757","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2460","2.732819","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"2461","2.733007","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"2462","2.733138","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"2463","2.735284","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2464","2.735284","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2465","2.735284","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2466","2.735284","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2467","2.735487","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"2468","2.737156","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2469","2.737156","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2470","2.737156","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2471","2.737156","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2472","2.737156","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2473","2.737156","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2474","2.737367","192.168.2.20","184.150.37.140","UDP","80","59673  >  443 Len=38"
"2475","2.740355","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2476","2.740355","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2477","2.740355","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2478","2.740355","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2479","2.740355","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2480","2.740355","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2481","2.740355","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2482","2.740355","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2483","2.740355","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2484","2.740355","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2485","2.740649","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"2486","2.742811","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2487","2.742811","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2488","2.742811","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2489","2.742811","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2490","2.742811","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2491","2.742811","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2492","2.742811","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2493","2.742811","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2494","2.742986","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"2495","2.745778","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2496","2.745778","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2497","2.745778","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2498","2.746011","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"2499","2.747101","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2500","2.747101","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2501","2.747101","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2502","2.747101","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2503","2.747101","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2504","2.747862","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"2505","2.756287","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2506","2.756287","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2507","2.756287","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2508","2.756287","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2509","2.756287","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2510","2.756287","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2511","2.756287","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2512","2.756287","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2513","2.756287","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2514","2.756287","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2515","2.756287","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2516","2.756287","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2517","2.756287","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2518","2.756287","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2519","2.756287","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2520","2.756287","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2521","2.756287","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2522","2.756287","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2523","2.756287","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2524","2.756287","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2525","2.756287","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2526","2.756287","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2527","2.756287","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2528","2.756287","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2529","2.756287","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2530","2.756287","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2531","2.756287","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2532","2.761891","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2533","2.761891","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2534","2.761927","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"2535","2.762131","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"2536","2.762280","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"2537","2.767850","192.168.2.20","184.150.37.140","UDP","75","59673  >  443 Len=33"
"2538","2.770967","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"2539","2.770967","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
